 0.00000000e+00  5.90192003e-10  0.00000000e+00 -2.46101920e-11  0.00000000e+00  0.00000000e+00 
 4.95763454e-10  7.09811403e-07  4.95763454e-10  1.46349986e-07  4.95763454e-10  5.00000000e-03 
 5.10645901e-10  7.31727961e-07  5.10645901e-10  1.46349981e-07  5.10645901e-10  5.15009625e-03 
 5.40410796e-10  7.76728190e-07  5.40410796e-10  1.46349977e-07  5.40410796e-10  5.45028876e-03 
 5.99940585e-10  8.71688674e-07  5.99940585e-10  1.46349970e-07  5.99940585e-10  6.05067377e-03 
 7.19000164e-10  1.05897362e-06  7.19000164e-10  1.46349954e-07  7.19000164e-10  7.25144379e-03 
 8.41644787e-10  1.22955847e-06  8.41644787e-10  1.46349939e-07  8.41644787e-10  8.48837061e-03 
 1.00803287e-09  1.45402877e-06  1.00803287e-09  1.46349919e-07  1.00803287e-09  1.01664701e-02 
 1.15990800e-09  1.68622205e-06  1.15990800e-09  1.46349898e-07  1.15990800e-09  1.16981999e-02 
 1.35690267e-09  1.98223866e-06  1.35690267e-09  1.46349869e-07  1.35690267e-09  1.36849808e-02 
 1.53346889e-09  2.21757300e-06  1.53346889e-09  1.46349844e-07  1.53346889e-09  1.54657314e-02 
 1.71758220e-09  2.48385334e-06  1.71758220e-09  1.46349816e-07  1.71758220e-09  1.73225980e-02 
 1.88383123e-09  2.74110352e-06  1.88383123e-09  1.46349788e-07  1.88383123e-09  1.89992951e-02 
 2.07219584e-09  2.99934793e-06  2.07219584e-09  1.46349757e-07  2.07219584e-09  2.08990379e-02 
 2.27652392e-09  3.28086778e-06  2.27652392e-09  1.46349722e-07  2.27652392e-09  2.29597795e-02 
 2.47734483e-09  3.58835373e-06  2.47734483e-09  1.46349683e-07  2.47734483e-09  2.49851498e-02 
 2.68183946e-09  3.87423657e-06  2.68183946e-09  1.46349643e-07  2.68183946e-09  2.70475712e-02 
 2.86559227e-09  4.11969950e-06  2.86559227e-09  1.46349607e-07  2.86559227e-09  2.89008019e-02 
 3.05832086e-09  4.41070330e-06  3.05832086e-09  1.46349564e-07  3.05832086e-09  3.08445574e-02 
 3.30528327e-09  4.76273041e-06  3.30528327e-09  1.46349508e-07  3.30528327e-09  3.33352857e-02 
 3.49702251e-09  5.01493618e-06  3.49702251e-09  1.46349464e-07  3.49702251e-09  3.52690631e-02 
 3.70089111e-09  5.31734453e-06  3.70089111e-09  1.46349411e-07  3.70089111e-09  3.73251707e-02 
 3.94440617e-09  5.66655375e-06  3.94440617e-09  1.46349345e-07  3.94440617e-09  3.97811309e-02 
 4.14196274e-09  5.92388866e-06  4.14196274e-09  1.46349292e-07  4.14196274e-09  4.17735788e-02 
 4.34758862e-09  6.22415069e-06  4.34758862e-09  1.46349230e-07  4.34758862e-09  4.38474093e-02 
 4.56516783e-09  6.53899697e-06  4.56516783e-09  1.46349161e-07  4.56516783e-09  4.60417946e-02 
 4.78178860e-09  6.82027364e-06  4.78178860e-09  1.46349092e-07  4.78178860e-09  4.82265137e-02 
 4.97714234e-09  7.10048130e-06  4.97714234e-09  1.46349024e-07  4.97714234e-09  5.01967450e-02 
 5.17117875e-09  7.38497512e-06  5.17117875e-09  1.46348951e-07  5.17117875e-09  5.21536905e-02 
 5.37543496e-09  7.64920924e-06  5.37543496e-09  1.46348876e-07  5.37543496e-09  5.42137073e-02 
 5.58419762e-09  7.93923597e-06  5.58419762e-09  1.46348792e-07  5.58419762e-09  5.63191737e-02 
 5.76775147e-09  8.21136476e-06  5.76775147e-09  1.46348711e-07  5.76775147e-09  5.81703978e-02 
 5.97091989e-09  8.47679902e-06  5.97091989e-09  1.46348624e-07  5.97091989e-09  6.02194438e-02 
 6.20816848e-09  8.79728143e-06  6.20816848e-09  1.46348514e-07  6.20816848e-09  6.26122038e-02 
 6.41475982e-09  9.10155774e-06  6.41475982e-09  1.46348408e-07  6.41475982e-09  6.46957714e-02 
 6.62834974e-09  9.38144414e-06  6.62834974e-09  1.46348299e-07  6.62834974e-09  6.68499229e-02 
 6.85637231e-09  9.68454367e-06  6.85637231e-09  1.46348176e-07  6.85637231e-09  6.91496343e-02 
 7.07697207e-09  1.00068403e-05  7.07697207e-09  1.46348043e-07  7.07697207e-09  7.13744832e-02 
 7.28894218e-09  1.02842742e-05  7.28894218e-09  1.46347915e-07  7.28894218e-09  7.35122982e-02 
 7.50386360e-09  1.05653311e-05  7.50386360e-09  1.46347779e-07  7.50386360e-09  7.56798785e-02 
 7.71683170e-09  1.08751580e-05  7.71683170e-09  1.46347628e-07  7.71683170e-09  7.78277587e-02 
 7.93089262e-09  1.11568962e-05  7.93089262e-09  1.46347475e-07  7.93089262e-09  7.99866605e-02 
 8.12849395e-09  1.14095183e-05  8.12849395e-09  1.46347330e-07  8.12849395e-09  8.19795598e-02 
 8.33138587e-09  1.17024809e-05  8.33138587e-09  1.46347163e-07  8.33138587e-09  8.40258171e-02 
 8.56237600e-09  1.20104505e-05  8.56237600e-09  1.46346968e-07  8.56237600e-09  8.63554577e-02 
