 0.00000000e+00  5.90191843e-09  0.00000000e+00 -2.46101919e-11  0.00000000e+00  0.00000000e+00 
 2.96413377e-10  6.96819211e-07  2.96413377e-10  2.44792902e-07  2.96413377e-10  5.00000000e-03 
 3.06443144e-10  7.20997193e-07  3.06443144e-10  2.44792897e-07  3.06443144e-10  5.16918546e-03 
 3.26502677e-10  7.70931924e-07  3.26502677e-10  2.44792893e-07  3.26502677e-10  5.50755637e-03 
 3.66621743e-10  8.79253108e-07  3.66621743e-10  2.44792885e-07  3.66621743e-10  6.18429820e-03 
 4.46859876e-10  1.11083671e-06  4.46859876e-10  2.44792867e-07  4.46859876e-10  7.53778186e-03 
 5.85967777e-10  1.47126448e-06  5.85967777e-10  2.44792835e-07  5.85967777e-10  9.88430047e-03 
 6.86595380e-10  1.68086663e-06  6.86595380e-10  2.44792814e-07  6.86595380e-10  1.15817205e-02 
 8.14051240e-10  1.96255686e-06  8.14051240e-10  2.44792787e-07  8.14051240e-10  1.37316886e-02 
 9.40208226e-10  2.30731458e-06  9.40208226e-10  2.44792754e-07  9.40208226e-10  1.58597469e-02 
 1.07908691e-09  2.67951680e-06  1.07908691e-09  2.44792714e-07  1.07908691e-09  1.82023989e-02 
 1.20301685e-09  2.94654998e-06  1.20301685e-09  2.44792682e-07  1.20301685e-09  2.02928906e-02 
 1.34497763e-09  3.26045394e-06  1.34497763e-09  2.44792644e-07  1.34497763e-09  2.26875325e-02 
 1.49039357e-09  3.65749997e-06  1.49039357e-09  2.44792596e-07  1.49039357e-09  2.51404574e-02 
 1.63586579e-09  4.03872121e-06  1.63586579e-09  2.44792545e-07  1.63586579e-09  2.75943313e-02 
 1.75394387e-09  4.28734382e-06  1.75394387e-09  2.44792507e-07  1.75394387e-09  2.95861119e-02 
 1.89644310e-09  4.60884097e-06  1.89644310e-09  2.44792458e-07  1.89644310e-09  3.19898366e-02 
 2.02574174e-09  4.96672106e-06  2.02574174e-09  2.44792404e-07  2.02574174e-09  3.41708893e-02 
 2.17027663e-09  5.34359015e-06  2.17027663e-09  2.44792341e-07  2.17027663e-09  3.66089522e-02 
 2.28159694e-09  5.57670036e-06  2.28159694e-09  2.44792297e-07  2.28159694e-09  3.84867404e-02 
 2.42020581e-09  5.88736679e-06  2.42020581e-09  2.44792237e-07  2.42020581e-09  4.08248411e-02 
 2.54846364e-09  6.24103110e-06  2.54846364e-09  2.44792171e-07  2.54846364e-09  4.29883371e-02 
 2.69110156e-09  6.61576030e-06  2.69110156e-09  2.44792094e-07  2.69110156e-09  4.53944014e-02 
 2.80539795e-09  6.85676412e-06  2.80539795e-09  2.44792036e-07  2.80539795e-09  4.73223910e-02 
 2.94483676e-09  7.16749175e-06  2.94483676e-09  2.44791962e-07  2.94483676e-09  4.96744915e-02 
 3.07790302e-09  7.53294439e-06  3.07790302e-09  2.44791877e-07  3.07790302e-09  5.19190976e-02 
 3.22107267e-09  7.90881580e-06  3.22107267e-09  2.44791780e-07  3.22107267e-09  5.43341312e-02 
 3.33678798e-09  8.15265762e-06  3.33678798e-09  2.44791708e-07  3.33678798e-09  5.62860558e-02 
 3.47714650e-09  8.46608738e-06  3.47714650e-09  2.44791615e-07  3.47714650e-09  5.86536702e-02 
 3.60957514e-09  8.83022086e-06  3.60957514e-09  2.44791509e-07  3.60957514e-09  6.08875209e-02 
 3.75319244e-09  9.20625834e-06  3.75319244e-09  2.44791388e-07  3.75319244e-09  6.33101056e-02 
 3.86775564e-09  9.44700881e-06  3.86775564e-09  2.44791299e-07  3.86775564e-09  6.52425959e-02 
 4.00768256e-09  9.75957443e-06  4.00768256e-09  2.44791182e-07  4.00768256e-09  6.76029300e-02 
 4.13887181e-09  1.01203670e-05  4.13887181e-09  2.44791051e-07  4.13887181e-09  6.98158741e-02 
 4.28223159e-09  1.04957449e-05  4.28223159e-09  2.44790902e-07  4.28223159e-09  7.22341149e-02 
 4.39663735e-09  1.07361289e-05  4.39663735e-09  2.44790790e-07  4.39663735e-09  7.41639495e-02 
 4.53639390e-09  1.10478333e-05  4.53639390e-09  2.44790645e-07  4.53639390e-09  7.65214098e-02 
 4.66802918e-09  1.14094610e-05  4.66802918e-09  2.44790482e-07  4.66802918e-09  7.87418776e-02 
 4.81131563e-09  1.17846583e-05  4.81131563e-09  2.44790295e-07  4.81131563e-09  8.11588815e-02 
 4.92608499e-09  1.20257841e-05  4.92608499e-09  2.44790156e-07  4.92608499e-09  8.30948494e-02 
 5.06599972e-09  1.23376444e-05  5.06599972e-09  2.44789975e-07  5.06599972e-09  8.54549779e-02 
 5.19789727e-09  1.26998020e-05  5.19789727e-09  2.44789770e-07  5.19789727e-09  8.76798698e-02 
 5.34127258e-09  1.30749506e-05  5.34127258e-09  2.44789539e-07  5.34127258e-09  9.00983725e-02 
 5.45601105e-09  1.33158062e-05  5.45601105e-09  2.44789365e-07  5.45601105e-09  9.20338194e-02 
 5.59594204e-09  1.36276134e-05  5.59594204e-09  2.44789139e-07  5.59594204e-09  9.43942222e-02 
 5.72765664e-09  1.39891683e-05  5.72765664e-09  2.44788884e-07  5.72765664e-09  9.66160281e-02 
 5.87103453e-09  1.43641045e-05  5.87103453e-09  2.44788595e-07  5.87103453e-09  9.90345743e-02 
 5.98567541e-09  1.46045851e-05  5.98567541e-09  2.44788379e-07  5.98567541e-09  1.00968375e-01 
 6.12555769e-09  1.49160914e-05  6.12555769e-09  2.44788097e-07  6.12555769e-09  1.03327956e-01 
 6.25723535e-09  1.52773687e-05  6.25723535e-09  2.44787780e-07  6.25723535e-09  1.05549139e-01 
 6.40058760e-09  1.56520900e-05  6.40058760e-09  2.44787420e-07  6.40058760e-09  1.07967253e-01 
 6.51525779e-09  1.58925073e-05  6.51525779e-09  2.44787151e-07  6.51525779e-09  1.09901548e-01 
 6.65514589e-09  1.62038257e-05  6.65514589e-09  2.44786798e-07  6.65514589e-09  1.12261227e-01 
 6.78688337e-09  1.65650817e-05  6.78688337e-09  2.44786403e-07  6.78688337e-09  1.14483419e-01 
 6.93024069e-09  1.69396362e-05  6.93024069e-09  2.44785955e-07  6.93024069e-09  1.16901618e-01 
 7.04493269e-09  1.71799554e-05  7.04493269e-09  2.44785619e-07  7.04493269e-09  1.18836281e-01 
 7.18483379e-09  1.74911341e-05  7.18483379e-09  2.44785179e-07  7.18483379e-09  1.21196180e-01 
 7.31656887e-09  1.78522225e-05  7.31656887e-09  2.44784687e-07  7.31656887e-09  1.23418331e-01 
 7.45993303e-09  1.82266019e-05  7.45993303e-09  2.44784129e-07  7.45993303e-09  1.25836646e-01 
 7.57461203e-09  1.84667417e-05  7.57461203e-09  2.44783710e-07  7.57461203e-09  1.27771089e-01 
 7.71450907e-09  1.87777392e-05  7.71450907e-09  2.44783162e-07  7.71450907e-09  1.30130919e-01 
 7.84622697e-09  1.91386180e-05  7.84622697e-09  2.44782548e-07  7.84622697e-09  1.32352781e-01 
 7.98958891e-09  1.95128115e-05  7.98958891e-09  2.44781853e-07  7.98958891e-09  1.34771058e-01 
 8.10426437e-09  1.97527996e-05  8.10426437e-09  2.44781331e-07  8.10426437e-09  1.36705442e-01 
 8.24415895e-09  2.00636124e-05  8.24415895e-09  2.44780647e-07  8.24415895e-09  1.39065231e-01 
 8.37588048e-09  2.04243330e-05  8.37588048e-09  2.44779882e-07  8.37588048e-09  1.41287154e-01 
 8.51924177e-09  2.07983466e-05  8.51924177e-09  2.44779016e-07  8.51924177e-09  1.43705420e-01 
 8.63392166e-09  2.10382015e-05  8.63392166e-09  2.44778366e-07  8.63392166e-09  1.45639879e-01 
 8.77381843e-09  2.13488438e-05  8.77381843e-09  2.44777513e-07  8.77381843e-09  1.47999704e-01 
 8.90554329e-09  2.17094084e-05  8.90554329e-09  2.44776560e-07  8.90554329e-09  1.50221683e-01 
 9.04890639e-09  2.20832458e-05  9.04890639e-09  2.44775481e-07  9.04890639e-09  1.52639980e-01 
 9.16358633e-09  2.23229568e-05  9.16358633e-09  2.44774670e-07  9.16358633e-09  1.54574439e-01 
 9.30348398e-09  2.26334287e-05  9.30348398e-09  2.44773606e-07  9.30348398e-09  1.56934280e-01 
 9.43520608e-09  2.29938232e-05  9.43520608e-09  2.44772419e-07  9.43520608e-09  1.59156212e-01 
 9.57857028e-09  2.33674841e-05  9.57857028e-09  2.44771075e-07  9.57857028e-09  1.61574528e-01 
 9.69324889e-09  2.36070495e-05  9.69324889e-09  2.44770064e-07  9.69324889e-09  1.63508965e-01 
 9.83314651e-09  2.39173494e-05  9.83314651e-09  2.44768738e-07  9.83314651e-09  1.65868805e-01 
 9.96486697e-09  2.42775776e-05  9.96486697e-09  2.44767258e-07  9.96486697e-09  1.68090709e-01 
 1.01082320e-08  2.46510637e-05  1.01082320e-08  2.44765584e-07  1.01082320e-08  1.70509039e-01 
 1.02229108e-08  2.48904886e-05  1.02229108e-08  2.44764324e-07  1.02229108e-08  1.72443480e-01 
 1.03628092e-08  2.52006199e-05  1.03628092e-08  2.44762671e-07  1.03628092e-08  1.74803332e-01 
 1.04945292e-08  2.55606867e-05  1.04945292e-08  2.44760827e-07  1.04945292e-08  1.77025229e-01 
 1.06378958e-08  2.59340011e-05  1.06378958e-08  2.44758741e-07  1.06378958e-08  1.79443584e-01 
 1.07525749e-08  2.61732869e-05  1.07525749e-08  2.44757170e-07  1.07525749e-08  1.81378029e-01 
 1.08924743e-08  2.64832533e-05  1.08924743e-08  2.44755110e-07  1.08924743e-08  1.83737900e-01 
 1.10241929e-08  2.68431587e-05  1.10241929e-08  2.44752813e-07  1.10241929e-08  1.85959774e-01 
 1.11675614e-08  2.72163043e-05  1.11675614e-08  2.44750213e-07  1.11675614e-08  1.88378161e-01 
 1.12822403e-08  2.74554519e-05  1.12822403e-08  2.44748257e-07  1.12822403e-08  1.90312603e-01 
 1.14221408e-08  2.77652564e-05  1.14221408e-08  2.44745689e-07  1.14221408e-08  1.92672491e-01 
 1.15538574e-08  2.81250014e-05  1.15538574e-08  2.44742827e-07  1.15538574e-08  1.94894331e-01 
 1.16972281e-08  2.84979819e-05  1.16972281e-08  2.44739587e-07  1.16972281e-08  1.97312757e-01 
 1.18119068e-08  2.87369938e-05  1.18119068e-08  2.44737149e-07  1.18119068e-08  1.99247196e-01 
 1.19518087e-08  2.90466405e-05  1.19518087e-08  2.44733949e-07  1.19518087e-08  2.01607107e-01 
 1.20835231e-08  2.94062283e-05  1.20835231e-08  2.44730384e-07  1.20835231e-08  2.03828910e-01 
 1.22268967e-08  2.97790482e-05  1.22268967e-08  2.44726348e-07  1.22268967e-08  2.06247383e-01 
 1.23415753e-08  3.00179276e-05  1.23415753e-08  2.44723309e-07  1.23415753e-08  2.08181821e-01 
 1.24814789e-08  3.03274221e-05  1.24814789e-08  2.44719322e-07  1.24814789e-08  2.10541762e-01 
 1.26131907e-08  3.06868555e-05  1.26131907e-08  2.44714880e-07  1.26131907e-08  2.12763519e-01 
 1.27565677e-08  3.10595208e-05  1.27565677e-08  2.44709852e-07  1.27565677e-08  2.15182052e-01 
 1.28712463e-08  3.12982710e-05  1.28712463e-08  2.44706066e-07  1.28712463e-08  2.17116488e-01 
 1.30111520e-08  3.16076201e-05  1.30111520e-08  2.44701098e-07  1.30111520e-08  2.19476465e-01 
