 0.00000000e+00  5.90191843e-09  0.00000000e+00 -2.46101919e-11  0.00000000e+00  0.00000000e+00 
 4.95763454e-10  7.18284663e-07  4.95763454e-10  1.46349986e-07  4.95763454e-10  5.00000000e-03 
 5.10645843e-10  7.40298972e-07  5.10645843e-10  1.46349981e-07  5.10645843e-10  5.15009567e-03 
 5.40410621e-10  7.85500717e-07  5.40410621e-10  1.46349977e-07  5.40410621e-10  5.45028700e-03 
 5.99940178e-10  8.80901673e-07  5.99940178e-10  1.46349970e-07  5.99940178e-10  6.05066966e-03 
 7.18999291e-10  1.06921875e-06  7.18999291e-10  1.46349954e-07  7.18999291e-10  7.25143498e-03 
 8.41643875e-10  1.24106485e-06  8.41643875e-10  1.46349939e-07  8.41643875e-10  8.48836141e-03 
 1.00803192e-09  1.46754136e-06  1.00803192e-09  1.46349919e-07  1.00803192e-09  1.01664606e-02 
 1.15990611e-09  1.70187608e-06  1.15990611e-09  1.46349898e-07  1.15990611e-09  1.16981809e-02 
 1.35689843e-09  2.00113678e-06  1.35689843e-09  1.46349869e-07  1.35689843e-09  1.36849381e-02 
 1.53346459e-09  2.23980300e-06  1.53346459e-09  1.46349844e-07  1.53346459e-09  1.54656880e-02 
 1.71757717e-09  2.50997073e-06  1.71757717e-09  1.46349816e-07  1.71757717e-09  1.73225472e-02 
 1.88382498e-09  2.77112186e-06  1.88382498e-09  1.46349788e-07  1.88382498e-09  1.89992320e-02 
 2.07218864e-09  3.03422315e-06  2.07218864e-09  1.46349757e-07  2.07218864e-09  2.08989652e-02 
 2.27651069e-09  3.32149758e-06  2.27651069e-09  1.46349722e-07  2.27651069e-09  2.29596461e-02 
 2.47732596e-09  3.63517112e-06  2.47732596e-09  1.46349683e-07  2.47732596e-09  2.49849595e-02 
 2.68182232e-09  3.92791230e-06  2.68182232e-09  1.46349643e-07  2.68182232e-09  2.70473983e-02 
 2.86556796e-09  4.17996039e-06  2.86556796e-09  1.46349607e-07  2.86556796e-09  2.89005567e-02 
 3.05829290e-09  4.47834003e-06  3.05829290e-09  1.46349564e-07  3.05829290e-09  3.08442754e-02 
 3.30527193e-09  4.84056622e-06  3.30527193e-09  1.46349508e-07  3.30527193e-09  3.33351712e-02 
 3.49701764e-09  5.10119768e-06  3.49701764e-09  1.46349464e-07  3.49701764e-09  3.52690140e-02 
 3.70089006e-09  5.41306727e-06  3.70089006e-09  1.46349411e-07  3.70089006e-09  3.73251601e-02 
 3.94440043e-09  5.77427695e-06  3.94440043e-09  1.46349345e-07  3.94440043e-09  3.97810730e-02 
